161 328.06573 328.04851 328.04219 327.98316 327.85845 327 327 327 327 327 408.22524 406.82777 405.41291 391.32243 380.49678 367 367 367 366 363
162 265592.07054 637.10287 608.88545 534.70643 497.18745 831 624 599 530 494 523.18624 523.18624 523.18624 515.80578 497.08237 474 474 474 473 470
163 3926.81785 599.07538 561.68883 452.33613 387.88195 565 537 523 450 387 307.36761 304.39735 299.64109 293.76529 289.36576 285 284 284 283 282
164 473.90307 473.738 473.57129 472.10505 469.99237 472 472 472 471 469 442.8934 442.88431 442.8679 442.79594 442.61534 441 441 441 441 441
165 453.2926 453.19865 453.14456 452.56296 451.39118 450 450 450 450 449 641.78818 619.22787 601.93203 552.6418 526.74378 506 506 505 501 495
166 312.83743 312.83733 312.83717 312.83601 312.83375 312 312 312 312 312 783.07216 417.79355 405.23187 386.81203 368.43357 365 361 361 358 353
167 459.7166 454.12704 451.90302 441.70828 433.07926 452 450 448 439 431 454.48543 454.48503 454.48489 450.75555 445.23065 427 427 427 427 426
168 90079793.51908 831.91951 737.58568 505.09702 397.0973 14801 869 761 506 396 416.40346 412.46038 404.17611 363.24933 339.62622 331 331 330 324 318
169 507.61558 506.8027 506.20277 502.04797 497.15411 504 504 504 500 496 467.48763 467.25034 467.08492 466.45096 465.1574 461 461 461 461 461
170 483.00998 482.6693 482.57666 481.99116 480.99115 479 479 479 479 478 669.14743 667.99585 666.65209 631.70588 583.04822 569 568 568 561 548
171 318.90192 318.4401 318.3984 318.26457 318.14243 317 317 317 317 317 525.36188 525.31525 524.98452 484.5393 419.86963 441 441 440 429 401
172 652.06983 558.87474 546.51513 507.72763 484.54968 597 551 541 505 482 465.93233 465.93233 465.93233 459.56688 450.47328 437 437 437 437 436
173 359647.61805 1005.49184 895.13835 617.57209 486.85863 4625.5 1035 913 618 485 530.04784 529.7389 529.08591 492.56262 453.06404 439 439 439 432 421
174 469.54488 469.32811 469.12354 467.32741 464.78585 467 467 467 466 463 438.3649 438.30867 438.26081 437.70814 436.86395 433 433 433 433 433
175 512.5505 512.43247 512.30495 510.84512 508.17886 508 508 508 508 506 561.60248 560.70101 560.15467 555.22953 540.34934 513 513 513 512 509
176 322.46714 322.41279 322.40103 322.32758 322.18917 321 321 321 321 321 498.36414 497.86155 495.70958 427.09047 400.96561 396 396 396 389 383
177 668.50418 540.35872 528.97972 492.67654 470.46486 560 528 520 488 468 425.19546 425.19197 425.1872 424.37695 423.18371 421 421 421 421 421
178 437740.27292 873.48081 777.07676 535.23354 421.06123 4218 903 797 537 420 497.71111 497.16299 495.03175 449.68433 401.82381 393 393 392 383 365
179 553.66518 548.77578 546.34818 534.13918 522.98912 546 544 542 532 521 501.12074 501.11556 501.10171 500.58393 498.87727 486 486 486 486 485
180 475.46696 475.39007 475.31374 474.42131 472.70638 472 472 472 471 470 597.12724 596.70278 596.5596 577.64835 548.65707 526 526 526 523 517
181 319.26438 319.23339 319.22441 319.19254 319.15611 318 318 318 318 318 368.90787 368.55879 365.94018 346.15827 341.76193 334 334 334 333 332
182 436.11088 433.55889 432.33663 426.18807 420.58367 432 430 429 424 419 415.71265 415.69153 415.68401 411.06306 405.14651 397 397 397 397 397
183 6061.13751 682.00453 627.18617 474.46303 392.58746 944 683 632 475 391 321.07737 320.75662 320.413 316.6519 312.34431 305 305 305 304 302
184 469.58912 469.41436 469.23878 467.70384 465.46051 467 467 467 466 464 444.22351 443.65751 442.82972 438.43318 436.71047 434 434 434 434 434
185 483.69451 483.53814 483.41695 482.16679 479.90287 480 480 480 479 478 516.38366 516.35433 516.34361 508.49031 501.56985 481 481 481 480 479
186 318.5911 318.58705 318.58462 318.54901 318.45481 318 318 318 318 318 338.59918 337.69013 337.60904 335.64068 334.03095 328 328 328 328 327
187 30949.83326 601.08448 577.81241 517.30713 486.99582 617 559 547 505 479 455.14104 455.14104 455.14089 453.76186 448.94447 435 435 435 435 434
188 400975.93675 824.21059 747.16391 545.15374 443.86537 1568 846 765 548 443 387.64995 384.18 379.6097 358.66996 349.81146 342 342 342 340 338
189 499.33059 497.3722 496.77245 492.99413 488.62644 494 494 493 491 487 478.60811 478.57149 478.54057 473.86596 469.6154 460 460 460 460 459
190 490.717 490.67154 490.62539 489.9982 488.6641 487 487 487 487 486 603.29099 603.20779 602.9773 585.53747 561.48908 535 535 535 533 528
191 327.63647 327.62772 327.62585 327.60978 327.58317 327 327 327 327 327 447.12099 446.94823 446.83495 425.99555 402.24608 394 393 393 390 383
192 629.10622 562.07671 550.70292 513.2707 490.11182 591 555 545 511 488 455.86036 455.85628 455.84878 455.77797 455.12229 449 449 449 449 449
193 269930.5223 920.39613 823.67833 576.58992 457.28899 2938 951 843 578 456 439.86542 439.44149 439.15768 428.86237 404.65366 384 384 384 382 377
